title,year,director,actors,rating,runtime,genre
Hubie Halloween,7.611347717403621,Steven Brill,"Adam Sandler, Kevin James, Julie Bowen, Ray Liotta",37.95310590351998,103.0,Comedy
After Earth,7.607878073278507,M. Night Shyamalan,"Jaden Smith, David Denman, Will Smith",37.95310590351998,100.0,"Science Fiction, Action, Adventure"
Jack Reacher,7.607381425639791,Christopher McQuarrie,"Tom Cruise, Rosamund Pike, Richard Jenkins, Werner Herzog",72.1572896883122,130.0,Action
Daisy Quokka: World’s Scariest Animal,7.611347717403621,Ricard Cussó,"Angourie Rice, Sam Neill, Sharnee Tones",69.9100080306912,88.0,"Animation, Comedy, Family"
Destroyer,7.610357618312838,Karyn Kusama,"Nicole Kidman, Toby Kebbell, Tatiana Maslany, Sebastian Stan",55.34828858751685,121.0,Action
Laxmii,7.611347717403621,"Directors:Lawrence Raghavendra, Balakrishnan Thevar","Akshay Kumar, Kiara Advani, Sharad Kelkar, Ashwini Kalsekar",9.446782435004458,141.0,Action
Dredd,7.607381425639791,Pete Travis,"Karl Urban, Olivia Thirlby, Lena Headey, Rachel Wood",74.44714078403649,95.0,Action
Begin Again,7.607878073278507,John Carney,"Keira Knightley, Mark Ruffalo, Adam Levine, Hailee Steinfeld",81.5747614577252,104.0,Comedy
Lake Placid: The Final Chapter,7.607381425639791,Don Michael Paul,"Elisabeth Röhm, Yancy Butler, Paul Nicholls",37.95310590351998,90.0,"Horror, Science Fiction"
Fathers & Daughters,7.60887062919126,Gabriele Muccino,"Russell Crowe, Amanda Seyfried, Aaron Paul, Diane Kruger",72.1572896883122,116.0,Drama
Teenage Mutant Ninja Turtles: Out of the Shadows,7.6093665379542115,Dave Green,"Megan Fox, Will Arnett, Tyler Perry, Laura Linney",49.718783340774266,112.0,Action
30 Miles from Nowhere,7.610357618312838,Caitlin Koller,"Carrie Preston, Rob Benedict, Rusty Schwimmer",26.747698737853053,84.0,"Horror, Comedy"
Clown,7.608374474380783,Jon Watts,"Andy Powers, Laura Allen, Peter Stormare",44.44501216944001,100.0,Horror
"10,000 Days",7.608374474380783,Eric Small,"John Schneider, Peter Wingfield, James Harvey Ward",10.872618158312317,91.0,Science Fiction
The Salvation,7.608374474380783,Kristian Levring,"Mads Mikkelsen, Eva Green, Jeffrey Dean Morgan, Eric Cantona",65.54208112702213,92.0,Action
Journey 2: The Mysterious Island,7.607381425639791,Brad Peyton,"Josh Hutcherson, Dwayne Johnson, Michael Caine, Luis Guzmán",46.1638902214069,94.0,Action
Get a Job,7.6093665379542115,Dylan Kidd,"Miles Teller, Anna Kendrick, Bryan Cranston",39.519135538805955,83.0,Comedy
God's Own Country,7.609862200913554,Francis Lee,"Josh O'Connor, Alec Secareanu, Gemma Jones, Ian Hart",86.54418743517611,104.0,Drama
House of the Witch,7.609862200913554,Alex Merkin,"Emily Bader, Darren Mann, Michelle Randolph",32.06057193847274,90.0,"Horror, TV Movie"
Emperor,7.607381425639791,Peter Webber,"Matthew Fox, Colin Moy, Tommy Lee Jones",53.43178395413476,105.0,"Drama, History, War"
Teen Beach Movie,7.607878073278507,Jeffrey Hornaday,"Ross Lynch, Maia Mitchell, Gracie Gillam",69.9100080306912,110.0,"Family, Music, TV Movie, Comedy"
Meru,7.60887062919126,"Jimmy Chin, Elizabeth Chai Vasarhelyi","Conrad Anker, Grace Chin, Jimmy Chin",81.5747614577252,90.0,"Adventure, Documentary"
Tremors 5: Bloodlines,7.60887062919126,Don Michael Paul,"Brandon Auret, Natalie Becker, Emmanuel Castis, Michael Gross",41.12293065704463,99.0,"Action, Adventure, Comedy, Horror, Science Fiction"
Licorice Pizza,7.611842399580417,Paul Thomas Anderson,"Alana Haim, Cooper Hoffman, Sean Penn, Tom Waits",76.77982720685162,133.0,Comedy
Machete Kills,7.607878073278507,Robert Rodriguez,"Danny Trejo, Alexa PenaVega, Mel Gibson, Jessica Alba",44.44501216944001,107.0,Action
Project X,7.607381425639791,Nima Nourizadeh,"Thomas Mann, Oliver Cooper, Jonathan Daniel Brown, Dax Flame",63.42089566023286,88.0,Comedy
Bohemian Rhapsody,7.610357618312838,Bryan Singer,"Rami Malek, Lucy Boynton, Gwilym Lee, Ben Hardy",94.33002052087464,134.0,Biography
"Curious George: Go West, Go Wild",7.611347717403621,Michael LaBash,"Frank Welker, Jeff Bennett, Max Mittelman",55.34828858751685,85.0,"Animation, Family, TV Movie"
Mike and Dave Need Wedding Dates,7.6093665379542115,Jake Szymanski,"Zac Efron, Adam Devine, Anna Kendrick, Aubrey Plaza",51.55537689731064,98.0,Comedy
The Vault,7.611842399580417,Jaume Balagueró,"Freddie Highmore, Astrid Bergès-Frisbey, Sam Riley",74.44714078403649,118.0,"Crime, Action, Thriller"
V/H/S,7.607381425639791,"Matt Bettinelli-Olpin, David Bruckner, Tyler Gillett","Calvin Lee Reeder, Lane Hughes, Adam Wingard",53.43178395413476,116.0,"Thriller, Horror"
Superfast!,7.60887062919126,"Jason Friedberg, Aaron Seltzer","Alex Ashbaugh, Dale Pavinski, Lili Mirojnick",34.9331339775956,99.0,"Comedy, Action"
Max 2: White House Hero,7.609862200913554,Brian Levant,"Zane Austin, Francesca Capaldi, Lochlyn Munro",76.77982720685162,85.0,Family
Sharknado 3: Oh Hell No!,7.60887062919126,Anthony C. Ferrante,"Ian Ziering, Tara Reid, Cassandra Scerbo",30.678795060196574,93.0,"Action, TV Movie, Science Fiction, Comedy, Adventure"
The Hurricane Heist,7.610357618312838,Rob Cohen,"Toby Kebbell, Maggie Grace, Ryan Kwanten",46.1638902214069,103.0,"Action, Crime, Thriller"
Foxcatcher,7.608374474380783,Bennett Miller,"Steve Carell, Channing Tatum, Mark Ruffalo, Vanessa Redgrave",72.1572896883122,134.0,Biography
Paan Singh Tomar,7.607381425639791,Tigmanshu Dhulia,"Irrfan Khan, Mahie Gill, Rajesh Abhay, Hemendra Dandotiya",102.51999968996881,135.0,Action
Jungle,7.609862200913554,Greg McLean,"Daniel Radcliffe, Thomas Kretschmann, Alex Russell, Joel Jackson",65.54208112702213,115.0,Action
Cold in July,7.608374474380783,Jim Mickle,"Michael C. Hall, Sam Shepard, Don Johnson, Vinessa Shaw",65.54208112702213,109.0,Crime
The Conjuring: The Devil Made Me Do It,7.611842399580417,Michael Chaves,"Patrick Wilson, Vera Farmiga, Ruairi O'Connor, Sarah Catherine Hook",57.305172884912324,112.0,Horror
We Are Your Friends,7.60887062919126,Max Joseph,"Zac Efron, Wes Bentley, Emily Ratajkowski, Jonny Weston",53.43178395413476,96.0,Drama
Creep 2,7.609862200913554,Patrick Brice,"Karan Soni, Mark Duplass, Desiree Akhavan, Kyle Field",59.30271698622398,78.0,Crime
Jayeshbhai Jordaar,7.612336837167746,Divyang Thakkar,"Ranveer Singh, Shalini Pandey, Boman Irani, Ratna Pathak Shah",51.55537689731064,121.0,Comedy
The Guest,7.608374474380783,Adam Wingard,"Dan Stevens, Sheila Kelley, Maika Monroe, Joel David Moore",65.54208112702213,100.0,Action
No Sudden Move,7.611842399580417,Steven Soderbergh,"Don Cheadle, Benicio Del Toro, David Harbour, Jon Hamm",59.30271698622398,115.0,Crime
Ready or Not,7.61085279039525,"Directors:Matt Bettinelli-Olpin, Tyler Gillett","Samara Weaving, Adam Brody, Mark O'Brien, Henry Czerny",67.7050282591593,95.0,Action
Winter's Tale,7.608374474380783,Akiva Goldsman,"Colin Farrell, Jessica Brown Findlay, Russell Crowe, Jennifer Connelly",53.43178395413476,118.0,Drama
Planes,7.607878073278507,Klay Hall,"Carlos Alazraqui, Dane Cook, Stacy Keach, Brad Garrett",46.1638902214069,91.0,Animation
The Wrong Missy,7.611347717403621,Tyler Spindel,"David Spade, Lauren Lapkus, Nick Swardson, Geoff Pierson",46.1638902214069,90.0,Comedy
Darkest Hour,7.609862200913554,Joe Wright,"Gary Oldman, Lily James, Kristin Scott Thomas, Ben Mendelsohn",81.5747614577252,125.0,Biography
No Exit,7.612336837167746,Damien Power,"Havana Rose Liu, Danny Ramirez, David Rysdahl",57.305172884912324,95.0,Thriller
Free Fire,7.6093665379542115,Ben Wheatley,"Sharlto Copley, Brie Larson, Armie Hammer, Cillian Murphy",57.305172884912324,91.0,Action
So Undercover,7.607381425639791,Tom Vaughan,"Miley Cyrus, Jeremy Piven, Mike O'Malley",53.43178395413476,94.0,"Action, Comedy"
Criminal,7.6093665379542115,Ariel Vromen,"Kevin Costner, Ryan Reynolds, Gal Gadot, Gary Oldman",57.305172884912324,113.0,Action
Justice League: Doom,7.607381425639791,Lauren Montgomery,"Kevin Conroy, Tim Daly, Susan Eisenberg, Nathan Fillion",84.03753302013078,75.0,"Action, Animation, Science Fiction"
Monster High: Scaris City of Frights,7.607878073278507,"Dustin Mckenzie, Andrew Duncan, Audu Paden","Erin Fitzgerald, Kate Higgins, Ogie Banks",84.03753302013078,61.0,"Animation, Fantasy"
Downfall: The Case Against Boeing,7.612336837167746,Rory Kennedy,"Donald Trump, Kevin Carney, Maria Bartiromo",81.5747614577252,89.0,Documentary
The Outfit,7.612336837167746,Graham Moore,"Mark Rylance, Zoey Deutch, John Gumley-Mason, Stephen Knox",74.44714078403649,105.0,Crime
The Weekend Away,7.612336837167746,Kim Farrant,"Leighton Meester, Christina Wolfe, Ziad Bakri",49.718783340774266,89.0,"Thriller, Mystery"
The Aeronauts,7.61085279039525,Tom Harper,"Felicity Jones, Eddie Redmayne, Himesh Patel, Vincent Perez",63.42089566023286,100.0,Action
Death of Me,7.611347717403621,Darren Lynn Bousman,"Maggie Q, Luke Hemsworth, Alexandra Essoe",34.9331339775956,94.0,"Horror, Mystery"
Chhichhore,7.61085279039525,Nitesh Tiwari,"Sushant Singh Rajput, Shraddha Kapoor, Varun Sharma, Prateik Babbar",102.51999968996881,143.0,Comedy
The Last Letter From Your Lover,7.611842399580417,Augustine Frizzell,"Shailene Woodley, Joe Alwyn, Wendy Nottingham",84.03753302013078,110.0,"Drama, Romance"
Stan & Ollie,7.610357618312838,Jon S. Baird,"Steve Coogan, John C. Reilly, Shirley Henderson, Nina Arianda",76.77982720685162,98.0,Biography
SAS: Red Notice,7.611842399580417,Magnus Martens,"Sam Heughan, Ruby Rose, Andy Serkis",49.718783340774266,124.0,"Drama, Action, Thriller"
The Ottoman Lieutenant,7.609862200913554,Joseph Ruben,"Michiel Huisman, Hera Hilmar, Josh Hartnett, Ben Kingsley",59.30271698622398,106.0,Drama
The Outsider,7.610357618312838,Martin Zandvliet,"Jared Leto, Tadanobu Asano, Kippei Shîna, Shioli Kutsuna",55.34828858751685,120.0,Action
Jack Reacher: Never Go Back,7.6093665379542115,Edward Zwick,"Tom Cruise, Cobie Smulders, Aldis Hodge, Robert Knepper",53.43178395413476,118.0,Action
Grace Unplugged,7.607878073278507,Brad J. Silverman,"AJ Michalka, Kelly Thiebaud, James Denton",55.34828858751685,102.0,"Drama, Music"
Good Time,7.609862200913554,"Directors:Benny Safdie, Josh Safdie","Robert Pattinson, Benny Safdie, Jennifer Jason Leigh, Buddy Duress",79.15561321339966,102.0,Crime
Lights Out,7.6093665379542115,David F. Sandberg,"Teresa Palmer, Gabriel Bateman, Maria Bello, Billy Burke",57.305172884912324,81.0,Horror
Sherlock Gnomes,7.610357618312838,John Stevenson,"Johnny Depp, James McAvoy, Emily Blunt",44.44501216944001,86.0,"Animation, Family, Fantasy, Comedy, Adventure, Mystery"
The Spectacular Now,7.607878073278507,James Ponsoldt,"Miles Teller, Shailene Woodley, Kyle Chandler, Jennifer Jason Leigh",74.44714078403649,95.0,Drama
The Finest Hours,7.6093665379542115,Craig Gillespie,"Chris Pine, Casey Affleck, Ben Foster, Eric Bana",65.54208112702213,117.0,Action
Tom and Jerry: Cowboy Up!,7.611842399580417,Darrell Van Citters,"George Ackles, Sean Burgos, Trevor Devall",74.44714078403649,71.0,"Animation, Comedy, Family, Western"
After She Wakes,7.61085279039525,Dave Clark,"Stella Carlish, Conrad Goode, Nicola Lambo",36.42454008436073,78.0,"Horror, Thriller"
The Marine 3: Homefront,7.607878073278507,Scott Wiper,"Mike 'The Miz' Mizanin, Neal McDonough, Ashley Bell, Camille Sullivan",57.305172884912324,86.0,Action
Overcomer,7.61085279039525,Alex Kendrick,"Alex Kendrick, Priscilla C. Shirer, Cameron Arnett",89.0949827188567,119.0,Drama
Accidental Love,7.60887062919126,David O. Russell,"Jessica Biel, Ray Brown, Jenny Gulley",24.302288068597193,100.0,"Romance, Comedy"
Z for Zachariah,7.60887062919126,Craig Zobel,"Chiwetel Ejiofor, Chris Pine, Margot Robbie",51.55537689731064,98.0,Drama
Endangered Species,7.611842399580417,M.J. Bassett,"Rebecca Romijn, Philip Winchester, Isabel Bassett",53.43178395413476,101.0,"Thriller, Action"
Hot Pursuit,7.60887062919126,Anne Fletcher,"Reese Witherspoon, Sofía Vergara, Matthew Del Negro, Michael Mosley",36.42454008436073,87.0,Action
The Exorcism of God,7.611842399580417,Alejandro Hidalgo,"María Gabriela de Faría, Joseph Marcell, Irán Castillo",44.44501216944001,98.0,Horror
Raees,7.609862200913554,Rahul Dholakia,"Shah Rukh Khan, Sunny Leone, Mahira Khan, Nawazuddin Siddiqui",63.42089566023286,143.0,Action
Home Alone: The Holiday Heist,7.607381425639791,Peter Hewitt,"Christian Martyn, Eddie Steeples, Jodelle Ferland",39.519135538805955,87.0,"Comedy, Family, TV Movie"
Over the Moon,7.611347717403621,"Glen Keane, John Kahrs","Glen Keane, Brycen Hall, Ruthie Ann Miles",81.5747614577252,95.0,"Animation, Adventure, Family, Fantasy"
The Heat,7.607878073278507,Paul Feig,"Sandra Bullock, Michael McDonald, Melissa McCarthy, Demián Bichir",63.42089566023286,117.0,Action
G.I. Joe: Retaliation,7.607878073278507,Jon M. Chu,"Dwayne Johnson, Channing Tatum, Adrianne Palicki, Lee Byung-hun",46.1638902214069,110.0,Action
Uri: The Surgical Strike,7.61085279039525,Aditya Dhar,"Vicky Kaushal, Paresh Rawal, Mohit Raina, Yami Gautam",102.51999968996881,138.0,Action
Atrangi Re,7.611842399580417,Aanand L. Rai,"Dhanush, Sara Ali Khan, Akshay Kumar, Seema Biswas",59.30271698622398,138.0,Comedy
Show Dogs,7.610357618312838,Raja Gosnell,"Will Arnett, Ludacris, Natasha Lyonne",51.55537689731064,92.0,"Adventure, Crime, Family, Comedy"
Maudie,7.6093665379542115,Aisling Walsh,"Sally Hawkins, Ethan Hawke, Zachary Bennett",91.69017539499492,115.0,"Drama, Romance"
The Pyramid,7.608374474380783,Grégory Levasseur,"Ashley Hinshaw, James Buckley, Denis O'Hare",37.95310590351998,89.0,Horror
Kaithi,7.61085279039525,Lokesh Kanagaraj,"Karthi, Narain, Arjun Das, George Maryan",111.1208972786445,145.0,Action
Saint Maud,7.61085279039525,Rose Glass,"Morfydd Clark, Caoilfhionn Dunne, Jennifer Ehle, Marcus Hutton",65.54208112702213,84.0,Drama
47 Meters Down: Uncaged,7.61085279039525,Johannes Roberts,"Sophie Nélisse, Corinne Foxx, Brianne Tju, Sistine Rose Stallone",34.9331339775956,90.0,Adventure
Ben & Jody,7.612336837167746,Angga Dwimas Sasongko,"Chicco Jerikho, Rio Dewanto, Hana Malasan",61.34119912365712,114.0,"Action, Adventure"
Annabelle Comes Home,7.61085279039525,Gary Dauberman,"Vera Farmiga, Patrick Wilson, Mckenna Grace, Madison Iseman",49.718783340774266,106.0,Horror
A Hologram for the King,7.6093665379542115,Tom Tykwer,"Tom Hanks, Omar Elba, Sarita Choudhury, Ben Whishaw",53.43178395413476,98.0,Comedy
Hacksaw Ridge,7.6093665379542115,Mel Gibson,"Andrew Garfield, Sam Worthington, Luke Bracey, Teresa Palmer",99.74468116706201,139.0,Biography
Drishyam 2,7.611842399580417,Jeethu Joseph,"Mohanlal, Meena, Ansiba, Esther Anil",108.20786032459395,152.0,Crime
Blair Witch,7.6093665379542115,Adam Wingard,"James Allen McCune, Callie Hernandez, Corbin Reid, Brandon Scott",34.9331339775956,89.0,Horror
Monster Family,7.609862200913554,Holger Tappe,"Dirk Stollberg, Emily Watson, Jason Isaacs",49.718783340774266,93.0,"Animation, Family, Fantasy, Comedy"
Alien: Covenant,7.609862200913554,Ridley Scott,"Michael Fassbender, Katherine Waterston, Billy Crudup",51.55537689731064,122.0,"Horror, Science Fiction, Mystery"
Reasonable Doubt,7.608374474380783,Peter Howitt,"Dominic Cooper, Samuel L. Jackson, Gloria Reuben",47.921717176698934,91.0,"Crime, Thriller"
1 - Nenokkadine,7.608374474380783,Sukumar,"Mahesh Babu, Kriti Sanon, Nassar, Pradeep Singh Rawat",97.01477171215117,170.0,Action
Unfriended: Dark Web,7.610357618312838,Stephen Susco,"Colin Woodell, Stephanie Nogueras, Betty Gabriel, Rebecca Rittenhouse",51.55537689731064,92.0,Horror
In the Heart of the Sea,7.60887062919126,Ron Howard,"Chris Hemsworth, Cillian Murphy, Brendan Gleeson, Ben Whishaw",69.9100080306912,122.0,Action
Sniper: Ghost Shooter,7.6093665379542115,Don Michael Paul,"Chad Michael Collins, Billy Zane, Dennis Haysbert, Nick Gomez",63.42089566023286,99.0,"Action, Drama, War"
The Banishing,7.611347717403621,Christopher Smith,"Jessica Brown Findlay, John Heffernan, Anya McKenna-Bruce",41.12293065704463,97.0,Horror
The Book of Esther,7.607878073278507,David A.R. White,"Jen Lilley, Joel Smallbone, Robert Miano",51.55537689731064,90.0,Drama
DC League of Super-Pets,7.612336837167746,"Directors:Jared Stern, Sam J. Levine","Dwayne Johnson, Kevin Hart, Kate McKinnon, John Krasinski",79.15561321339966,105.0,Animation
Clifford the Big Red Dog,7.611842399580417,Walt Becker,"Darby Camp, Jack Whitehall, Izaac Wang",79.15561321339966,96.0,"Family, Adventure, Comedy, Fantasy"
Frankenweenie,7.607381425639791,Tim Burton,"Winona Ryder, Catherine O'Hara, Martin Short, Martin Landau",69.9100080306912,87.0,Animation
Hindi Medium,7.609862200913554,Saket Chaudhary,"Irrfan Khan, Saba Qamar, Dishita Sehgal, Deepak Dobriyal",91.69017539499492,132.0,Comedy
Becoming,7.611347717403621,Nadia Hallgren,"Elizabeth Alexander, Adrian K. Collins, Valerie Jarrett",42.76479054591126,89.0,"Science Fiction, Drama, Thriller, Horror"
After Porn Ends 2,7.609862200913554,Bryce Wagoner,"Lisa Ann, Georgina Spelvin, Darren James",42.76479054591126,90.0,Documentary
Resident Evil: Welcome to Raccoon City,7.611842399580417,Johannes Roberts,"Kaya Scodelario, Robbie Amell, Hannah John-Kamen, Tom Hopper",37.95310590351998,107.0,Action
A Secret Love,7.611347717403621,Chris Bolan,"Terry Donahue, Pat Henschel, Diana Bolan",81.5747614577252,81.0,Documentary
Coherence,7.607878073278507,James Ward Byrkit,"Emily Baldoni, Maury Sterling, Nicholas Brendon, Elizabeth Gracen",76.77982720685162,89.0,Drama
Loving Vincent,7.609862200913554,"Directors:Dorota Kobiela, Hugh Welchman","Douglas Booth, Jerome Flynn, Robert Gulaczyk, Helen McCrory",91.69017539499492,94.0,Animation
Insidious: Chapter 2,7.607878073278507,James Wan,"Patrick Wilson, Rose Byrne, Barbara Hershey, Lin Shaye",61.34119912365712,106.0,Horror
Lean on Pete,7.609862200913554,Andrew Haigh,"Charlie Plummer, Amy Seimetz, Travis Fimmel",69.9100080306912,121.0,"Drama, Adventure"
Blade Runner 2049,7.609862200913554,Denis Villeneuve,"Harrison Ford, Ryan Gosling, Ana de Armas, Dave Bautista",97.01477171215117,164.0,Action
Chernobyl Diaries,7.607381425639791,Bradley Parker,"Jesse McCartney, Jonathan Sadowski, Olivia Taylor Dudley, Nathan Phillips",34.9331339775956,86.0,Horror
Felony,7.607878073278507,Matthew Saville,"Joel Edgerton, Jai Courtney, Tom Wilkinson",46.1638902214069,105.0,"Mystery, Thriller, Crime"
Looper,7.607381425639791,Rian Johnson,"Joseph Gordon-Levitt, Bruce Willis, Emily Blunt, Paul Dano",81.5747614577252,119.0,Action
The Debt Collector,7.610357618312838,Jesse V. Johnson,"David Will No, Michael Paré, Scott Adkins",49.718783340774266,95.0,Action
Ice Age: Collision Course,7.6093665379542115,"Directors:Michael Thurmeier, Galen T. Chu","Ray Romano, Denis Leary, John Leguizamo, Chris Wedge",44.44501216944001,94.0,Animation
22 vs. Earth,7.611842399580417,Kevin Nolting,"Tina Fey, Richard Ayoade, Alice Braga",74.44714078403649,6.0,"Family, Comedy, Fantasy, Animation"
Mother's Day,7.6093665379542115,Garry Marshall,"Jennifer Aniston, Kate Hudson, Julia Roberts, Jason Sudeikis",44.44501216944001,118.0,Comedy
Reis,7.609862200913554,Hüdaverdi Yavuz,"Orhan Aydin, Özlem Balci, Volkan Basaran, Reha Beyoglu",1.8637521485592576,108.0,Biography
A Quiet Place,7.610357618312838,John Krasinski,"Emily Blunt, John Krasinski, Millicent Simmonds, Noah Jupe",84.03753302013078,90.0,Drama
The Invitation,7.60887062919126,Karyn Kusama,"Logan Marshall-Green, Emayatzy Corinealdi, Michiel Huisman, Tammy Blanchard",63.42089566023286,100.0,Drama
Predestination,7.608374474380783,"Directors:Michael Spierig, Peter Spierig","Ethan Hawke, Sarah Snook, Noah Taylor, Madeleine West",81.5747614577252,97.0,Action
Finch,7.611842399580417,Miguel Sapochnik,"Tom Hanks, Caleb Landry Jones, Marie Wagenman, Lora Martinez-Cunningham",69.9100080306912,115.0,Adventure
